,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_tranflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_facility,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,dec_str_deg
138,CoRoT-10,b,CoRoT-10 b,Transit,0,1,13.2406,0.0002,-0.0002,0.0,0.1055,0.0021,-0.0021,0.0,0.53,0.04,-0.04,0.0,88.55,0.2,-0.2,0.0,2.75,0.16,-0.16,0.0,Mass,0.97,0.07,-0.07,0.0,3.7,0.83,-0.83,0.0,0,0,0,19h24m15.29s,291.063708,+00d44m46.1s,0.746143,345.0,70.0,-70.0,0.0,341.65,4.03,-4.03,0.0,15.22,0.05,0.0,14.665,,0.0,5075.0,75.0,-75.0,0.0,0.89,0.05,-0.05,0.0,0.79,0.05,-0.05,0.0,2014-05-14,1,874.0,50.85,-50.85,0.0,0.1242,0.0025,-0.0025,0.0,2454273.3436,0.0012,-0.0012,0.0,0.85,0.03,-0.03,0.0,CoRoT,12.527000000000001,0.025,0.0,11.929,0.027999999999999997,0.0,0.7461388888888888
139,CoRoT-11,b,CoRoT-11 b,Transit,0,1,2.99433,1.1e-05,-1.1e-05,0.0,0.0436,0.005,-0.005,0.0,0.0,,,0.0,83.17,0.15,-0.15,0.0,2.33,0.34,-0.34,0.0,Mass,1.43,0.03,-0.03,0.0,0.99,0.15,-0.15,0.0,0,0,0,18h42m44.94s,280.687263,+05d56m15.7s,5.937688,560.0,30.0,-30.0,0.0,666.35,24.68,-24.68,0.0,12.939,0.019,0.0,12.841,,0.0,6440.0,120.0,-120.0,0.0,1.27,0.05,-0.05,0.0,1.37,0.03,-0.03,0.0,2014-05-14,1,740.51,108.06,-108.06,0.0,0.1042,0.0006,-0.0006,0.0,2454597.679,0.0003,-0.0003,0.0,0.818,0.008,-0.008,0.0,CoRoT,11.589,0.021,0.0,11.415999999999999,0.028999999999999998,0.0,5.937694444444444
140,CoRoT-12,b,CoRoT-12 b,Transit,0,1,2.828042,1.3e-05,-1.3e-05,0.0,0.04016,0.00093,-0.0009199999999999999,0.0,0.07,0.063,-0.042,0.0,85.48,0.72,-0.77,0.0,0.917,0.07,-0.065,0.0,Mass,1.44,0.13,-0.13,0.0,0.411,0.129,-0.094,0.0,0,0,0,06h43m03.76s,100.765677,-01d17m47.2s,-1.296439,1150.0,85.0,-85.0,0.0,1161.12,57.69,-57.69,0.0,15.515,0.052000000000000005,0.0,15.345,,0.0,5675.0,80.0,-80.0,0.0,1.08,0.08,-0.07,0.0,1.12,0.1,-0.09,0.0,2014-05-14,1,291.438,22.247,-20.658,0.0,0.10726,0.0008900000000000001,-0.0009,0.0,2454398.62707,0.00036,-0.00036,0.0,0.573,0.027,-0.03,0.0,CoRoT,14.024000000000001,0.032,0.0,13.63,0.031,0.0,-0.7035555555555556
141,CoRoT-13,b,CoRoT-13 b,Transit,0,1,4.03519,3e-05,-3e-05,0.0,0.051,0.0031,-0.0031,0.0,0.0,,,0.0,88.02,0.34,-0.36,0.0,1.308,0.066,-0.066,0.0,Mass,0.885,0.013999999999999999,-0.013999999999999999,0.0,2.34,0.23,-0.23,0.0,0,0,0,06h50m53.07s,102.721137,-05d05m11.2s,-5.086444999999999,1060.0,100.0,-100.0,0.0,1184.91,61.25,-61.25,0.0,15.039000000000001,0.040999999999999995,0.0,14.915,,0.0,5945.0,90.0,-90.0,0.0,1.09,0.02,-0.02,0.0,1.01,0.03,-0.03,0.0,2014-05-14,1,415.704,20.976,-20.976,0.0,0.1308,0.0004,-0.0004,0.0,2454790.8091,0.0006,-0.0006,0.0,0.374,0.054,-0.054,0.0,CoRoT,13.71,0.024,0.0,13.405999999999999,0.028999999999999998,0.0,-4.913555555555556
142,CoRoT-14,b,CoRoT-14 b,Transit,0,1,1.51214,0.00013,-0.00013,0.0,0.027,0.002,-0.002,0.0,0.0,,,0.0,79.6,0.8,-0.8,0.0,7.6,0.6,-0.6,0.0,Mass,1.09,0.07,-0.07,0.0,7.3,1.5,-1.5,0.0,0,0,0,06h53m41.81s,103.424211,-05d32m09.7s,-5.536037,1340.0,110.0,-110.0,0.0,1826.96,166.6,-166.6,0.0,16.033,0.07,0.0,15.812000000000001,,0.0,6035.0,100.0,-100.0,0.0,1.13,0.09,-0.09,0.0,1.21,0.08,-0.08,0.0,2014-05-14,1,2415.4,190.7,-190.7,0.0,0.0693,0.0018,-0.0018,0.0,2454787.6694,0.0053,-0.0053,0.0,0.86,0.02,-0.02,0.0,CoRoT,14.321,0.036000000000000004,0.0,14.007,0.046,0.0,-4.463972222222222
143,CoRoT-16,b,CoRoT-16 b,Transit,0,1,5.35227,0.0002,-0.0002,0.0,0.0618,0.0015,-0.0015,0.0,0.33,0.09,-0.1,0.0,85.01,0.94,-1.2,0.0,0.535,0.085,-0.083,0.0,Mass,1.17,0.16,-0.14,0.0,0.44,0.21,-0.14,0.0,0,0,0,18h34m05.93s,278.524691,-06d00m09.3s,-6.0025949999999995,840.0,90.0,-90.0,0.0,745.96,34.71,-34.71,0.0,15.63,,0.0,15.651,,0.0,5650.0,100.0,-100.0,0.0,1.1,0.08,-0.08,0.0,1.19,0.14,-0.13,0.0,2014-05-14,1,170.032,27.014,-26.379,0.0,0.0996,0.0038,-0.0038,0.0,2454923.9138,0.0021,-0.0022,0.0,0.825,0.03,-0.039,0.0,CoRoT,13.495999999999999,0.028999999999999998,0.0,12.98,0.03,0.0,-5.997416666666667
144,CoRoT-17,b,CoRoT-17 b,Transit,0,1,3.7681,0.0003,-0.0003,0.0,0.0461,0.0008,-0.0008,0.0,0.0,,,0.0,88.34,1.54,-1.54,0.0,2.43,0.3,-0.3,0.0,Mass,1.02,0.07,-0.07,0.0,2.82,0.38,-0.38,0.0,0,0,0,18h34m47.82s,278.699254,-06d36m44.0s,-6.612234,920.0,50.0,-50.0,0.0,1214.51,57.74,-57.74,0.0,15.46,,0.0,15.437000000000001,,0.0,5740.0,80.0,-80.0,0.0,1.04,0.1,-0.1,0.0,1.59,0.07,-0.07,0.0,2014-05-14,1,772.29,95.34,-95.34,0.0,0.196667,,,0.0,2454923.3093,0.0036,-0.0036,0.0,0.18,0.16,-0.16,0.0,CoRoT,13.174000000000001,0.038,0.0,12.615,0.063,0.0,-5.387777777777778
145,CoRoT-18,b,CoRoT-18 b,Transit,0,1,1.9000693,2.8e-06,-2.8e-06,0.0,0.0295,0.0016,-0.0016,0.0,0.08,,,1.0,86.5,1.4,-0.9,0.0,3.47,0.38,-0.38,0.0,Mass,1.31,0.18,-0.18,0.0,2.2,0.8,-0.8,0.0,0,0,0,06h32m41.38s,98.17241,-00d01m53.7s,-0.031586,870.0,90.0,-90.0,0.0,780.87,27.57,-27.57,0.0,15.0,0.1,0.0,14.800999999999998,,0.0,5440.0,100.0,-100.0,0.0,0.95,0.15,-0.15,0.0,1.0,0.13,-0.13,0.0,2014-05-14,1,1102.82,120.77,-120.77,0.0,0.0995,0.0015,-0.0015,0.0,2455321.72412,0.00018,-0.00018,0.0,0.4,0.08,-0.14,0.0,CoRoT,13.440999999999999,0.024,0.0,13.081,0.031,0.0,0.03158333333333333
146,CoRoT-19,b,CoRoT-19 b,Transit,0,1,3.89713,2e-05,-2e-05,0.0,0.0518,0.0008,-0.0008,0.0,0.047,0.045,-0.045,0.0,88.0,0.7,-0.7,0.0,1.11,0.06,-0.06,0.0,Mass,1.29,0.03,-0.03,0.0,0.71,0.06,-0.06,0.0,0,0,0,06h28m08.06s,97.033582,-00d10m14.5s,-0.170681,770.0,160.0,-160.0,0.0,807.99,26.81,-26.81,0.0,14.007,,0.0,13.783,,0.0,6090.0,70.0,-70.0,0.0,1.21,0.05,-0.05,0.0,1.65,0.04,-0.04,0.0,2014-05-14,1,352.78,19.07,-19.07,0.0,0.1958,0.0042,-0.0042,0.0,2455257.4410200003,0.0006,-0.0006,0.0,0.24,0.08,-0.08,0.0,CoRoT,12.324000000000002,0.024,0.0,11.960999999999999,0.021,0.0,0.17069444444444443
147,CoRoT-20,b,CoRoT-20 b,Transit,0,2,9.24285,0.0003,-0.0003,0.0,0.09,0.002,-0.002,0.0,0.59,0.02,-0.02,0.0,88.21,0.53,-0.53,0.0,4.3,0.2,-0.2,0.0,Mass,,,,0.0,,,,0.0,0,0,0,06h30m52.90s,97.72040799999999,+00d13m36.9s,0.226919,864.31,24.46,-24.46,0.0,864.31,24.46,-24.46,0.0,14.66,,0.0,14.469000000000001,,0.0,,,,0.0,1.14,0.08,-0.08,0.0,,,,0.0,2018-07-19,1,1366.669,63.566,-63.566,0.0,,,,0.0,2455266.0001,0.0014,-0.0014,0.0,,,,0.0,CoRoT,12.991,0.026000000000000002,0.0,12.652000000000001,0.027000000000000003,0.0,0.22691666666666668
148,CoRoT-22,b,CoRoT-22 b,Transit,0,1,9.75598,0.00011,-0.00011,0.0,0.092,0.0014,-0.0014,0.0,0.077,0.3,-0.042,0.0,89.749,0.032,-0.9,0.0,0.038,0.044,-0.028,0.0,Mass,0.435,0.015,-0.035,0.0,0.249,1.0,-0.097,0.0,0,0,0,18h42m40.11s,280.66711499999997,+06d13m08.9s,6.219136,592.0,25.0,-42.0,0.0,638.47,11.31,-11.31,0.0,13.944,0.083,0.0,13.73,,0.0,5939.0,54.0,-120.0,0.0,1.1,0.05,-0.05,0.0,1.14,0.04,-0.09,0.0,2014-08-21,1,12.2,14.0,-8.8,0.0,0.1872,0.0016,-0.0016,0.0,2454598.42014,0.00099,-0.0005099999999999999,0.0,0.012,0.33,-0.033,0.0,CoRoT,12.414000000000001,0.024,0.0,12.099,0.025,0.0,6.219138888888889
149,CoRoT-23,b,CoRoT-23 b,Transit,0,1,3.6313,0.0001,-0.0001,0.0,0.048,0.004,-0.004,0.0,0.16,0.02,-0.02,0.0,85.7,2.6,-1.5,0.0,2.8,0.3,-0.3,0.0,Mass,1.05,0.13,-0.13,0.0,3.0,1.1,-1.1,0.0,0,0,0,18h39m07.83s,279.78261499999996,+04d21m28.1s,4.357806,600.0,50.0,-50.0,0.0,1092.4,45.9,-45.9,0.0,15.63,0.07,0.0,15.068,,0.0,5900.0,100.0,-100.0,0.0,1.14,0.08,-0.08,0.0,1.61,0.18,-0.18,0.0,2014-05-14,1,889.9,95.3,-95.3,0.0,0.162,0.0023,-0.0023,0.0,2455308.939,0.001,-0.001,0.0,0.56,0.1,-0.23,0.0,CoRoT,12.944,0.026000000000000002,0.0,12.45,0.028999999999999998,0.0,4.357805555555555
150,CoRoT-24,b,CoRoT-24 b,Transit,0,2,5.1134,0.0006,-0.0006,0.0,0.056,0.002,-0.002,0.0,0.0,,,0.0,86.5,2.0,-2.0,0.0,0.018,,,1.0,Mass,0.33,0.04,-0.04,0.0,0.9,,,1.0,0,0,0,06h47m41.41s,101.922547,-03d43m09.5s,-3.719301,600.0,70.0,-70.0,0.0,601.22,16.02,-16.02,0.0,,,,15.18,,0.0,4950.0,150.0,-150.0,0.0,0.91,0.09,-0.09,0.0,0.86,0.09,-0.09,0.0,2018-05-31,1,5.7,,,1.0,0.1188,0.0104,-0.0104,0.0,2454789.611,0.006,-0.006,0.0,0.65,0.3,-0.3,0.0,CoRoT,13.595,0.021,0.0,13.046,0.03,0.0,-2.2806944444444444
151,CoRoT-24,c,CoRoT-24 c,Transit,0,2,11.759,0.0063,-0.0063,0.0,0.098,0.003,-0.003,0.0,0.0,,,0.0,89.0,1.0,-1.6,0.0,0.088,0.035,-0.035,0.0,Mass,0.44,0.04,-0.04,0.0,1.3,0.5,-0.4,0.0,0,0,0,06h47m41.41s,101.922547,-03d43m09.5s,-3.719301,600.0,70.0,-70.0,0.0,601.22,16.02,-16.02,0.0,,,,15.18,,0.0,4950.0,150.0,-150.0,0.0,0.91,0.09,-0.09,0.0,0.86,0.09,-0.09,0.0,2014-06-11,1,28.0,11.0,-11.0,0.0,0.2,0.0083,-0.0083,0.0,2454795.3803,0.0265,-0.0265,0.0,0.3,0.4,-0.4,0.0,CoRoT,13.595,0.021,0.0,13.046,0.03,0.0,-2.2806944444444444
152,CoRoT-25,b,CoRoT-25 b,Transit,0,1,4.86069,6e-05,-6e-05,0.0,0.0578,0.002,-0.0009,0.0,0.0,,,0.0,84.5,0.8,-0.3,0.0,0.27,0.04,-0.04,0.0,Mass,1.08,0.3,-0.1,0.0,0.15,0.15,-0.06,0.0,0,0,0,18h42m31.12s,280.629662,+06d30m49.8s,6.513829,1000.0,85.0,-25.0,0.0,1137.85,44.95,-44.95,0.0,,,,14.710999999999999,,0.0,6040.0,90.0,-90.0,0.0,1.09,0.11,-0.05,0.0,1.19,0.14,-0.03,0.0,2014-05-14,1,85.81,12.71,-12.71,0.0,0.08,0.0025,-0.0029,0.0,2454576.2156,0.0008,-0.0008,0.0,0.94,0.04,-0.02,0.0,CoRoT,13.3,0.021,0.0,12.99,0.031,0.0,6.513833333333333
153,CoRoT-26,b,CoRoT-26 b,Transit,0,1,4.20474,5e-05,-5e-05,0.0,0.0526,0.001,-0.001,0.0,0.0,,,0.0,86.8,2.2,-1.0,0.0,0.52,0.05,-0.05,0.0,Mass,1.26,0.13,-0.07,0.0,0.28,0.09,-0.07,0.0,0,0,0,18h39m00.12s,279.750514,+06d58m11.2s,6.969786999999999,1670.0,205.0,-110.0,0.0,,,,,,,,15.468,,0.0,5590.0,100.0,-100.0,0.0,1.09,0.06,-0.06,0.0,1.79,0.18,-0.09,0.0,2014-05-14,1,165.26,15.89,-15.89,0.0,0.2279,0.0025,-0.0017,0.0,2454573.6299,0.0008,-0.0008,0.0,0.33,0.08,-0.23,0.0,CoRoT,13.812999999999999,0.025,0.0,13.357999999999999,0.034,0.0,6.969777777777778
154,CoRoT-27,b,CoRoT-27 b,Transit,0,1,3.57532,6e-05,-6e-05,0.0,0.0476,0.0066,-0.0066,0.0,0.065,,,1.0,86.7,1.2,-0.87,0.0,10.39,0.55,-0.55,0.0,Mass,1.0070000000000001,0.044000000000000004,-0.044000000000000004,0.0,12.6,1.92,-1.67,0.0,0,0,0,18h33m59.00s,278.495813,+05d32m18.5s,5.538462,1035.15,66.44,-66.44,0.0,1035.15,66.44,-66.44,0.0,15.54,,0.0,15.39,,0.0,5900.0,120.0,-120.0,0.0,1.05,0.11,-0.11,0.0,1.08,0.18,-0.06,0.0,2014-05-14,1,3302.11,174.8,-174.8,0.0,0.1154,0.0025,-0.0025,0.0,2455748.684,0.001,-0.001,0.0,0.54,0.09,-0.17,0.0,CoRoT,13.571,0.024,0.0,13.17,0.031,0.0,5.5384722222222225
155,CoRoT-28,b,CoRoT-28 b,Transit,0,1,5.20851,0.00038,-0.00038,0.0,0.0603,0.005,-0.005,0.0,0.047,0.055,-0.038,0.0,88.1,0.8,-0.8,0.0,0.484,0.087,-0.087,0.0,Mass,0.955,0.066,-0.066,0.0,0.69,0.27,-0.27,0.0,0,0,0,18h34m45.20s,278.688338,+05d34m25.4s,5.57373,560.0,70.0,-70.0,0.0,783.18,14.95,-14.95,0.0,,,,13.412,,0.0,5150.0,100.0,-100.0,0.0,1.01,0.14,-0.14,0.0,1.78,0.11,-0.11,0.0,2015-04-16,1,153.82972,27.65121,-27.65121,0.0,0.2375,0.00375,-0.00375,0.0,2455755.8466,0.0029,-0.0029,0.0,0.24,0.09,-0.09,0.0,CoRoT,11.600999999999999,0.02,0.0,11.142999999999999,0.023,0.0,5.573722222222222
156,CoRoT-29,b,CoRoT-29 b,Transit,0,1,2.85057,6e-06,-6e-06,0.0,0.0386,0.0059,-0.0059,0.0,0.082,0.081,-0.081,0.0,87.3,2.7,-2.7,0.0,0.85,0.2,-0.2,0.0,Mass,0.9,0.16,-0.16,0.0,1.45,0.74,-0.74,0.0,0,0,0,18h35m36.50s,278.90210299999995,+06d28m46.7s,6.4796510000000005,765.0,50.0,-50.0,0.0,822.62,42.4,-42.4,0.0,,,,15.239,,0.0,5260.0,100.0,-100.0,0.0,0.97,0.14,-0.14,0.0,0.9,0.12,-0.12,0.0,2015-04-16,1,270.1555,63.566,-63.566,0.0,0.09125,0.0016667000000000001,-0.0016667000000000001,0.0,2455753.115,0.001,-0.001,0.0,0.43,0.44,-0.44,0.0,CoRoT,13.565,0.017,0.0,13.12,0.02,0.0,6.479638888888889
166,HAT-P-26,b,HAT-P-26 b,Transit,0,1,4.23452,1.5e-05,-1.5e-05,0.0,,,,0.0,0.12,0.06,-0.06,0.0,88.6,0.7,-0.7,0.0,0.07,0.02,-0.02,0.0,Mass,0.63,0.04,-0.04,0.0,,,,0.0,0,0,0,14h12m37.53s,213.156383,+04d03m36.0s,4.059997,142.41,1.14,-1.14,0.0,142.41,1.14,-1.14,0.0,11.744000000000002,,0.0,11.464,,0.0,5079.0,88.0,-88.0,0.0,1.12,0.36,-0.36,0.0,0.87,0.05,-0.05,0.0,2018-04-26,1,22.2481,6.3566,-6.3566,0.0,,,,0.0,,,,0.0,,,,0.0,HATNet,10.08,0.022000000000000002,0.0,9.685,0.023,0.0,4.06
167,HAT-P-27,b,HAT-P-27 b,Transit,0,1,3.039577,5e-06,-6e-06,0.0,0.04,0.0008,-0.0008,0.0,0.0,,,0.0,85.0,0.2,-0.2,0.0,0.62,0.03,-0.03,0.0,Mass,1.02,0.07,-0.06,0.0,,,,0.0,0,0,0,14h51m04.18s,222.76743599999998,+05d56m50.5s,5.947368,204.0,14.0,-14.0,0.0,200.31,1.45,-1.45,0.0,,,,11.956,,0.0,5300.0,90.0,-90.0,0.0,0.94,0.04,-0.04,0.0,0.9,0.05,-0.04,0.0,2018-02-01,1,197.05,9.53,-9.53,0.0,0.07,0.001,-0.002,0.0,2455407.9088,0.0002,-0.0002,0.0,0.87,0.01,-0.01,0.0,HATNet,10.626,0.026000000000000002,0.0,10.249,0.023,0.0,5.947361111111111
170,HAT-P-30,b,HAT-P-30 b,Transit,0,1,2.8106,5e-06,-5e-06,0.0,,,,0.0,0.04,0.02,-0.02,0.0,83.6,0.04,-0.04,0.0,0.83,0.18,-0.18,0.0,Mass,1.44,0.15,-0.15,0.0,,,,0.0,0,0,0,08h15m47.97s,123.949894,+05d50m12.2s,5.836719,215.29,2.2,-2.2,0.0,215.29,2.2,-2.2,0.0,10.419,,0.0,10.3,,0.0,6304.0,88.0,-88.0,0.0,1.55,0.51,-0.51,0.0,1.31,0.13,-0.13,0.0,2018-04-26,1,263.7989,57.2094,-57.2094,0.0,,,,0.0,,,,0.0,,,,0.0,HATNet,9.442,0.026000000000000002,0.0,9.22,0.027999999999999997,0.0,5.836722222222222
175,HAT-P-35,b,HAT-P-35 b,Transit,0,1,3.64671,2.1e-05,-2.1e-05,0.0,,,,0.0,0.03,0.02,-0.02,0.0,87.3,1.0,-1.0,0.0,7.52,20.66,-20.66,0.0,Mass,3.55,4.87,-4.87,0.0,,,,0.0,0,0,0,08h13m00.18s,123.25076399999999,+04d47m13.3s,4.7870230000000005,514.2,13.14,-13.14,0.0,514.2,13.14,-13.14,0.0,12.46,0.11,0.0,12.28,,0.0,6096.0,88.0,-88.0,0.0,23.56,97.1,-97.1,0.0,3.82,5.25,-5.25,0.0,2018-04-26,1,2390.0816,6566.3678,-6566.3678,0.0,,,,0.0,,,,0.0,,,,0.0,HATNet,11.357999999999999,0.024,0.0,11.072000000000001,0.023,0.0,4.787027777777777
416,HATS-13,b,HATS-13 b,Transit,0,1,3.0440499,2.7e-06,-2.7e-06,0.0,0.04057,0.00041,-0.00041,0.0,0.181,,,1.0,88.55,0.43,-0.43,0.0,0.543,0.072,-0.072,0.0,Mass,1.212,0.035,-0.035,0.0,0.377,0.058,-0.058,0.0,0,0,0,21h07m50.75s,316.961465,-26d05m48.0s,-26.096655,476.0,12.0,-12.0,0.0,426.82,8.47,-8.47,0.0,13.887,0.01,0.0,13.68,,0.0,5523.0,69.0,-69.0,0.0,0.96,0.03,-0.03,0.0,0.89,0.02,-0.02,0.0,2015-08-13,1,172.58168999999998,22.883760000000002,-22.883760000000002,0.0,0.10977999999999999,0.00084,-0.00084,0.0,2456340.31705,0.00026000000000000003,-0.00026000000000000003,0.0,0.249,0.062,-0.071,0.0,HATSouth,12.439,0.017,0.0,12.052,0.023,0.0,-25.903333333333336
417,HATS-14,b,HATS-14 b,Transit,0,1,2.7667641,2.7e-06,-2.7e-06,0.0,0.03815,0.00032,-0.00032,0.0,0.142,,,1.0,88.83,0.66,-0.66,0.0,1.071,0.07,-0.07,0.0,Mass,1.0390000000000001,0.032,-0.022000000000000002,0.0,1.191,0.098,-0.14,0.0,0,0,0,20h52m51.71s,313.215479,-25d41m14.4s,-25.687334,513.0,14.0,-14.0,0.0,520.51,9.32,-9.32,0.0,13.79,0.1,0.0,13.770999999999999,,0.0,5346.0,60.0,-60.0,0.0,0.97,0.02,-0.02,0.0,0.93,0.02,-0.01,0.0,2015-08-13,1,340.39592999999996,22.2481,-22.2481,0.0,0.11009000000000001,0.00078,-0.00078,0.0,2456408.76462,0.00021,-0.00021,0.0,0.18,0.12,-0.1,0.0,HATSouth,12.517999999999999,0.023,0.0,12.129000000000001,0.021,0.0,-24.312666666666665
425,KELT-10,b,KELT-10 b,Transit,0,1,4.1662739,6.3e-06,-6.3e-06,0.0,0.0525,0.00086,-0.0009699999999999999,0.0,,,,,88.61,0.86,-0.74,0.0,0.679,0.039,-0.038,0.0,Mass,1.399,0.069,-0.049,0.0,0.308,0.033,-0.04,0.0,0,0,0,18h58m11.61s,284.548373,-47d00m11.7s,-47.003242,183.0,14.0,-14.0,0.0,189.39,2.16,-2.16,0.0,10.854000000000001,0.043,0.0,10.700999999999999,,0.0,5948.0,74.0,-74.0,0.0,1.11,0.06,-0.06,0.0,1.21,0.05,-0.04,0.0,2016-04-28,1,215.80657000000002,12.39537,-12.077539999999999,0.0,0.156,0.0016,-0.0012,0.0,2457066.72045,0.00027,-0.00027,0.0,0.23,0.11,-0.14,0.0,KELT-South,9.693,0.019,0.0,9.388,0.022000000000000002,0.0,-46.99675
613,KELT-14,b,KELT-14 b,Transit,0,1,1.7100566,3.2e-06,-2.6e-06,0.0,0.03005,0.00031,-0.00031,0.0,0.0,,,0.0,78.3,0.3,-0.3,0.0,1.284,0.032,-0.032,0.0,Mass,1.743,0.047,-0.047,0.0,0.322,0.025,-0.025,0.0,0,0,0,07h13m12.36s,108.30148500000001,-42d24m35.1s,-42.409744,266.0,10.0,-10.0,0.0,251.93,1.55,-1.55,0.0,11.0,,0.0,10.838,,0.0,5720.0,130.0,-130.0,0.0,1.24,0.04,-0.04,0.0,1.52,0.03,-0.03,0.0,2016-06-03,1,408.09372,10.17056,-10.17056,0.0,0.09117,0.00082,-0.00082,0.0,2456665.22401,0.00021,-0.00021,0.0,0.8622,0.0071,-0.0071,0.0,KELT-South,9.808,0.021,0.0,9.487,0.022000000000000002,0.0,-41.590250000000005
614,KELT-15,b,KELT-15 b,Transit,0,1,3.32944,1.6e-05,-1.6e-05,0.0,,,,0.0,0.0,,,0.0,88.3,1.45,-1.45,0.0,1.31,0.43,-0.43,0.0,Mass,1.74,0.2,-0.2,0.0,,,,0.0,0,0,0,07h49m39.61s,117.41503700000001,-52d07m13.6s,-52.120453000000005,327.74,2.49,-2.49,0.0,327.74,2.49,-2.49,0.0,11.189,0.05,0.0,11.069,,0.0,6003.0,54.0,-54.0,0.0,2.06,0.75,-0.75,0.0,1.78,0.21,-0.21,0.0,2018-04-26,1,416.3573,136.6669,-136.6669,0.0,,,,0.0,,,,0.0,,,,0.0,KELT-South,10.205,0.021,0.0,9.919,0.021,0.0,-51.879555555555555
919,HAT-P-41,b,HAT-P-41 b,Transit,0,1,2.69405,4e-06,-4e-06,0.0,,,,0.0,0.0,,,0.0,87.7,1.0,-1.0,0.0,1.19,0.6,-0.6,0.0,Mass,2.05,0.5,-0.5,0.0,,,,0.0,0,0,0,19h49m17.44s,297.32265099999995,+04d40m20.7s,4.672421,351.63,4.53,-4.53,0.0,351.63,4.53,-4.53,0.0,11.087,,0.0,10.939,,0.0,6390.0,100.0,-100.0,0.0,2.56,1.9,-1.9,0.0,2.05,0.5,-0.5,0.0,2018-04-26,1,378.2177,190.698,-190.698,0.0,,,,0.0,,,,0.0,,,,0.0,HATNet,10.006,0.027000000000000003,0.0,9.777000000000001,0.032,0.0,4.672416666666667
920,HAT-P-42,b,HAT-P-42 b,Transit,0,1,4.641878,3.2e-05,-3.2e-05,0.0,0.0575,0.0011,-0.0011,0.0,0.0,,,0.0,85.9,1.3,-0.8,0.0,1.044,0.083,-0.083,0.0,Mass,1.28,0.153,-0.153,0.0,0.61,0.34,-0.15,0.0,0,0,0,09h01m22.65s,135.344391,+06d05m50.0s,6.097230000000001,447.0,41.0,-41.0,0.0,409.91,7.75,-7.75,0.0,12.168,0.03,0.0,12.003,,0.0,5743.0,50.0,-50.0,0.0,1.18,0.07,-0.07,0.0,1.53,0.14,-0.14,0.0,2014-05-14,1,331.801,26.379,-26.379,0.0,0.1681,0.0039,-0.0039,0.0,2455952.52603,0.00075,-0.00075,0.0,0.577,0.068,-0.162,0.0,HATNet,10.96,0.019,0.0,10.677,0.022000000000000002,0.0,6.097222222222222
979,HAT-P-45,b,HAT-P-45 b,Transit,0,1,3.128992,2.1e-05,-2.1e-05,0.0,0.0452,0.0007,-0.0007,0.0,0.049,0.063,-0.063,0.0,87.8,0.9,-0.9,0.0,0.892,0.137,-0.099,0.0,Mass,1.426,0.175,-0.087,0.0,0.38,0.09,-0.09,0.0,0,0,0,18h17m29.58s,274.373238,-03d22m51.7s,-3.381036,305.0,35.0,-17.0,0.0,301.04,5.96,-5.96,0.0,,,,12.398,,0.0,6330.0,100.0,-100.0,0.0,1.26,0.06,-0.06,0.0,1.32,0.15,-0.07,0.0,2014-05-14,1,283.492,43.541,-31.464,0.0,0.1436,0.0013,-0.0013,0.0,2455729.98612,0.00041,-0.00041,0.0,0.281,0.085,-0.106,0.0,HATNet,10.73,0.025,0.0,10.35,0.024,0.0,-2.6189722222222223
